user_id,signup_date,step_name,step_completed,timestamp,cohort_week,plan_type
1106,2025-06-16,Invite Team Member,False,,2025-06-16,trial
1107,2025-07-01,Email Confirmed,True,2025-07-01 00:17:00,2025-06-30,paid
1107,2025-07-01,Add Profile Info,True,2025-07-01 00:21:00,2025-06-30,free
1107,2025-07-01,Connect Payment Method,True,2025-07-01 00:32:00,2025-06-30,free
1107,2025-07-01,Invite Team Member,False,,2025-06-30,trial
1108,2025-06-04,Email Confirmed,True,2025-06-04 00:05:00,2025-06-02,trial
1108,2025-06-04,Add Profile Info,True,2025-06-04 00:16:00,2025-06-02,free
1108,2025-06-04,Connect Payment Method,True,2025-06-04 00:19:00,2025-06-02,trial
1108,2025-06-04,Invite Team Member,True,2025-06-04 00:34:00,2025-06-02,free
1108,2025-06-04,Complete Setup Tutorial,True,2025-06-04 00:49:00,2025-06-02,paid
1109,2025-06-22,Email Confirmed,True,2025-06-22 00:07:00,2025-06-16,free
1109,2025-06-22,Add Profile Info,True,2025-06-22 00:21:00,2025-06-16,paid
1109,2025-06-22,Connect Payment Method,False,,2025-06-16,trial
1110,2025-06-30,Email Confirmed,True,2025-06-30 00:09:00,2025-06-30,trial
1110,2025-06-30,Add Profile Info,True,2025-06-30 00:25:00,2025-06-30,trial
1110,2025-06-30,Connect Payment Method,False,,2025-06-30,trial
1111,2025-06-29,Email Confirmed,True,2025-06-29 00:19:00,2025-06-23,free
1111,2025-06-29,Add Profile Info,True,2025-06-29 00:32:00,2025-06-23,paid
1111,2025-06-29,Connect Payment Method,True,2025-06-29 00:47:00,2025-06-23,paid
1111,2025-06-29,Invite Team Member,True,2025-06-29 00:58:00,2025-06-23,free
1111,2025-06-29,Complete Setup Tutorial,False,,2025-06-23,trial
1112,2025-06-04,Email Confirmed,True,2025-06-04 00:20:00,2025-06-02,trial
1112,2025-06-04,Add Profile Info,True,2025-06-04 00:31:00,2025-06-02,free
1112,2025-06-04,Connect Payment Method,False,,2025-06-02,paid
1113,2025-06-13,Email Confirmed,True,2025-06-13 00:20:00,2025-06-09,paid
1113,2025-06-13,Add Profile Info,True,2025-06-13 00:23:00,2025-06-09,paid
1113,2025-06-13,Connect Payment Method,False,,2025-06-09,trial
1114,2025-06-25,Email Confirmed,True,2025-06-25 00:13:00,2025-06-23,free
1114,2025-06-25,Add Profile Info,True,2025-06-25 00:23:00,2025-06-23,paid
1114,2025-06-25,Connect Payment Method,False,,2025-06-23,paid
1115,2025-06-22,Email Confirmed,True,2025-06-22 00:05:00,2025-06-16,paid
1115,2025-06-22,Add Profile Info,True,2025-06-22 00:16:00,2025-06-16,trial
1115,2025-06-22,Connect Payment Method,True,2025-06-22 00:29:00,2025-06-16,paid
1115,2025-06-22,Invite Team Member,True,2025-06-22 00:40:00,2025-06-16,trial
1115,2025-06-22,Complete Setup Tutorial,False,,2025-06-16,free
1116,2025-06-07,Email Confirmed,True,2025-06-07 00:19:00,2025-06-02,trial
1116,2025-06-07,Add Profile Info,True,2025-06-07 00:29:00,2025-06-02,free
1116,2025-06-07,Connect Payment Method,True,2025-06-07 00:46:00,2025-06-02,trial
1116,2025-06-07,Invite Team Member,False,,2025-06-02,trial
1117,2025-06-26,Email Confirmed,True,2025-06-26 00:04:00,2025-06-23,free
1117,2025-06-26,Add Profile Info,True,2025-06-26 00:13:00,2025-06-23,paid
1117,2025-06-26,Connect Payment Method,False,,2025-06-23,trial
1118,2025-07-01,Email Confirmed,True,2025-07-01 00:19:00,2025-06-30,trial
1118,2025-07-01,Add Profile Info,True,2025-07-01 00:33:00,2025-06-30,free
1118,2025-07-01,Connect Payment Method,True,2025-07-01 00:38:00,2025-06-30,trial
1118,2025-07-01,Invite Team Member,True,2025-07-01 00:48:00,2025-06-30,paid
1118,2025-07-01,Complete Setup Tutorial,True,2025-07-01 01:01:00,2025-06-30,free
1119,2025-06-22,Email Confirmed,True,2025-06-22 00:02:00,2025-06-16,paid
1119,2025-06-22,Add Profile Info,False,,2025-06-16,paid
1120,2025-06-11,Email Confirmed,False,,2025-06-09,free
1121,2025-06-21,Email Confirmed,True,2025-06-21 00:16:00,2025-06-16,paid
1121,2025-06-21,Add Profile Info,True,2025-06-21 00:31:00,2025-06-16,free
1121,2025-06-21,Connect Payment Method,True,2025-06-21 00:34:00,2025-06-16,trial
1121,2025-06-21,Invite Team Member,False,,2025-06-16,free
1122,2025-06-04,Email Confirmed,True,2025-06-04 00:19:00,2025-06-02,free
1122,2025-06-04,Add Profile Info,True,2025-06-04 00:32:00,2025-06-02,paid
1122,2025-06-04,Connect Payment Method,False,,2025-06-02,paid
1123,2025-07-01,Email Confirmed,True,2025-07-01 00:20:00,2025-06-30,paid
1123,2025-07-01,Add Profile Info,True,2025-07-01 00:35:00,2025-06-30,paid
1123,2025-07-01,Connect Payment Method,True,2025-07-01 00:52:00,2025-06-30,paid
1123,2025-07-01,Invite Team Member,True,2025-07-01 01:02:00,2025-06-30,free
1123,2025-07-01,Complete Setup Tutorial,False,,2025-06-30,free
1124,2025-06-15,Email Confirmed,True,2025-06-15 00:09:00,2025-06-09,trial
1124,2025-06-15,Add Profile Info,True,2025-06-15 00:22:00,2025-06-09,paid
1124,2025-06-15,Connect Payment Method,False,,2025-06-09,paid
1125,2025-06-12,Email Confirmed,True,2025-06-12 00:10:00,2025-06-09,free
1125,2025-06-12,Add Profile Info,False,,2025-06-09,trial
1126,2025-06-03,Email Confirmed,True,2025-06-03 00:02:00,2025-06-02,free
1126,2025-06-03,Add Profile Info,False,,2025-06-02,free
1127,2025-06-05,Email Confirmed,True,2025-06-05 00:08:00,2025-06-02,free
1127,2025-06-05,Add Profile Info,False,,2025-06-02,paid
1128,2025-06-07,Email Confirmed,True,2025-06-07 00:09:00,2025-06-02,trial
1128,2025-06-07,Add Profile Info,True,2025-06-07 00:11:00,2025-06-02,trial
1128,2025-06-07,Connect Payment Method,False,,2025-06-02,free
1129,2025-06-05,Email Confirmed,True,2025-06-05 00:07:00,2025-06-02,free
1129,2025-06-05,Add Profile Info,True,2025-06-05 00:09:00,2025-06-02,free
1129,2025-06-05,Connect Payment Method,True,2025-06-05 00:18:00,2025-06-02,paid
1129,2025-06-05,Invite Team Member,True,2025-06-05 00:25:00,2025-06-02,trial
1129,2025-06-05,Complete Setup Tutorial,True,2025-06-05 00:40:00,2025-06-02,paid
1130,2025-06-04,Email Confirmed,True,2025-06-04 00:17:00,2025-06-02,trial
1130,2025-06-04,Add Profile Info,True,2025-06-04 00:35:00,2025-06-02,paid
1130,2025-06-04,Connect Payment Method,True,2025-06-04 00:53:00,2025-06-02,free
1130,2025-06-04,Invite Team Member,False,,2025-06-02,free
1131,2025-06-24,Email Confirmed,True,2025-06-24 00:18:00,2025-06-23,trial
1131,2025-06-24,Add Profile Info,True,2025-06-24 00:20:00,2025-06-23,free
1131,2025-06-24,Connect Payment Method,False,,2025-06-23,trial
1132,2025-06-14,Email Confirmed,True,2025-06-14 00:17:00,2025-06-09,paid
1132,2025-06-14,Add Profile Info,False,,2025-06-09,free
1133,2025-06-29,Email Confirmed,True,2025-06-29 00:06:00,2025-06-23,free
1133,2025-06-29,Add Profile Info,True,2025-06-29 00:26:00,2025-06-23,paid
1133,2025-06-29,Connect Payment Method,False,,2025-06-23,trial
1134,2025-06-20,Email Confirmed,True,2025-06-20 00:16:00,2025-06-16,paid
1134,2025-06-20,Add Profile Info,True,2025-06-20 00:21:00,2025-06-16,paid
1134,2025-06-20,Connect Payment Method,True,2025-06-20 00:40:00,2025-06-16,paid
1134,2025-06-20,Invite Team Member,False,,2025-06-16,trial
1135,2025-06-15,Email Confirmed,True,2025-06-15 00:15:00,2025-06-09,trial
1135,2025-06-15,Add Profile Info,False,,2025-06-09,trial
1136,2025-06-14,Email Confirmed,True,2025-06-14 00:12:00,2025-06-09,trial
1136,2025-06-14,Add Profile Info,True,2025-06-14 00:22:00,2025-06-09,trial
1136,2025-06-14,Connect Payment Method,False,,2025-06-09,paid
1137,2025-06-30,Email Confirmed,True,2025-06-30 00:04:00,2025-06-30,free
1137,2025-06-30,Add Profile Info,True,2025-06-30 00:09:00,2025-06-30,paid
1137,2025-06-30,Connect Payment Method,False,,2025-06-30,free
1138,2025-06-18,Email Confirmed,True,2025-06-18 00:19:00,2025-06-16,paid
1138,2025-06-18,Add Profile Info,True,2025-06-18 00:24:00,2025-06-16,trial
1138,2025-06-18,Connect Payment Method,True,2025-06-18 00:39:00,2025-06-16,paid
1138,2025-06-18,Invite Team Member,True,2025-06-18 00:50:00,2025-06-16,paid
1138,2025-06-18,Complete Setup Tutorial,True,2025-06-18 00:55:00,2025-06-16,paid
1139,2025-06-17,Email Confirmed,True,2025-06-17 00:17:00,2025-06-16,free
1139,2025-06-17,Add Profile Info,False,,2025-06-16,trial
1140,2025-06-28,Email Confirmed,True,2025-06-28 00:05:00,2025-06-23,trial
1140,2025-06-28,Add Profile Info,True,2025-06-28 00:20:00,2025-06-23,paid
1140,2025-06-28,Connect Payment Method,False,,2025-06-23,paid
1141,2025-06-20,Email Confirmed,True,2025-06-20 00:19:00,2025-06-16,free
1141,2025-06-20,Add Profile Info,True,2025-06-20 00:29:00,2025-06-16,free
1141,2025-06-20,Connect Payment Method,True,2025-06-20 00:40:00,2025-06-16,trial
1141,2025-06-20,Invite Team Member,True,2025-06-20 00:47:00,2025-06-16,free
1141,2025-06-20,Complete Setup Tutorial,False,,2025-06-16,trial
1142,2025-06-03,Email Confirmed,True,2025-06-03 00:02:00,2025-06-02,free
1142,2025-06-03,Add Profile Info,True,2025-06-03 00:10:00,2025-06-02,trial
1142,2025-06-03,Connect Payment Method,True,2025-06-03 00:22:00,2025-06-02,free
1142,2025-06-03,Invite Team Member,True,2025-06-03 00:34:00,2025-06-02,paid
1142,2025-06-03,Complete Setup Tutorial,False,,2025-06-02,free
1143,2025-06-05,Email Confirmed,True,2025-06-05 00:03:00,2025-06-02,paid
1143,2025-06-05,Add Profile Info,True,2025-06-05 00:19:00,2025-06-02,paid
1143,2025-06-05,Connect Payment Method,True,2025-06-05 00:35:00,2025-06-02,trial
1143,2025-06-05,Invite Team Member,True,2025-06-05 00:53:00,2025-06-02,free
1143,2025-06-05,Complete Setup Tutorial,True,2025-06-05 00:58:00,2025-06-02,trial
1144,2025-06-22,Email Confirmed,True,2025-06-22 00:17:00,2025-06-16,paid
1144,2025-06-22,Add Profile Info,True,2025-06-22 00:20:00,2025-06-16,free
1144,2025-06-22,Connect Payment Method,True,2025-06-22 00:23:00,2025-06-16,free
1144,2025-06-22,Invite Team Member,True,2025-06-22 00:31:00,2025-06-16,free
1144,2025-06-22,Complete Setup Tutorial,False,,2025-06-16,trial
1145,2025-06-11,Email Confirmed,True,2025-06-11 00:17:00,2025-06-09,paid
1145,2025-06-11,Add Profile Info,True,2025-06-11 00:23:00,2025-06-09,trial
1145,2025-06-11,Connect Payment Method,True,2025-06-11 00:32:00,2025-06-09,paid
1145,2025-06-11,Invite Team Member,False,,2025-06-09,paid
1146,2025-06-26,Email Confirmed,True,2025-06-26 00:14:00,2025-06-23,paid
1146,2025-06-26,Add Profile Info,True,2025-06-26 00:16:00,2025-06-23,trial
1146,2025-06-26,Connect Payment Method,False,,2025-06-23,trial
1147,2025-06-19,Email Confirmed,True,2025-06-19 00:14:00,2025-06-16,paid
1147,2025-06-19,Add Profile Info,True,2025-06-19 00:25:00,2025-06-16,free
1147,2025-06-19,Connect Payment Method,True,2025-06-19 00:37:00,2025-06-16,free
1147,2025-06-19,Invite Team Member,False,,2025-06-16,paid
1148,2025-06-15,Email Confirmed,True,2025-06-15 00:13:00,2025-06-09,free
1148,2025-06-15,Add Profile Info,True,2025-06-15 00:18:00,2025-06-09,free
1148,2025-06-15,Connect Payment Method,True,2025-06-15 00:32:00,2025-06-09,paid
1148,2025-06-15,Invite Team Member,True,2025-06-15 00:43:00,2025-06-09,paid
1148,2025-06-15,Complete Setup Tutorial,True,2025-06-15 00:55:00,2025-06-09,free
1149,2025-06-03,Email Confirmed,True,2025-06-03 00:05:00,2025-06-02,paid
1149,2025-06-03,Add Profile Info,True,2025-06-03 00:18:00,2025-06-02,trial
1149,2025-06-03,Connect Payment Method,False,,2025-06-02,paid
1150,2025-06-27,Email Confirmed,True,2025-06-27 00:05:00,2025-06-23,free
1150,2025-06-27,Add Profile Info,True,2025-06-27 00:12:00,2025-06-23,paid
1150,2025-06-27,Connect Payment Method,True,2025-06-27 00:16:00,2025-06-23,free
1150,2025-06-27,Invite Team Member,False,,2025-06-23,paid
1151,2025-06-16,Email Confirmed,True,2025-06-16 00:20:00,2025-06-16,paid
1151,2025-06-16,Add Profile Info,True,2025-06-16 00:40:00,2025-06-16,paid
1151,2025-06-16,Connect Payment Method,True,2025-06-16 00:52:00,2025-06-16,paid
1151,2025-06-16,Invite Team Member,True,2025-06-16 01:08:00,2025-06-16,free
1151,2025-06-16,Complete Setup Tutorial,False,,2025-06-16,paid
1152,2025-06-10,Email Confirmed,True,2025-06-10 00:20:00,2025-06-09,free
1152,2025-06-10,Add Profile Info,True,2025-06-10 00:24:00,2025-06-09,trial
1152,2025-06-10,Connect Payment Method,True,2025-06-10 00:27:00,2025-06-09,free
1152,2025-06-10,Invite Team Member,True,2025-06-10 00:38:00,2025-06-09,free
1152,2025-06-10,Complete Setup Tutorial,False,,2025-06-09,free
1153,2025-06-20,Email Confirmed,True,2025-06-20 00:14:00,2025-06-16,trial
1153,2025-06-20,Add Profile Info,True,2025-06-20 00:17:00,2025-06-16,trial
1153,2025-06-20,Connect Payment Method,False,,2025-06-16,paid
1154,2025-06-21,Email Confirmed,True,2025-06-21 00:17:00,2025-06-16,paid
1154,2025-06-21,Add Profile Info,True,2025-06-21 00:20:00,2025-06-16,trial
1154,2025-06-21,Connect Payment Method,True,2025-06-21 00:32:00,2025-06-16,paid
1154,2025-06-21,Invite Team Member,True,2025-06-21 00:39:00,2025-06-16,free
1154,2025-06-21,Complete Setup Tutorial,True,2025-06-21 00:55:00,2025-06-16,trial
1155,2025-06-17,Email Confirmed,True,2025-06-17 00:07:00,2025-06-16,trial
1155,2025-06-17,Add Profile Info,True,2025-06-17 00:18:00,2025-06-16,trial
1155,2025-06-17,Connect Payment Method,True,2025-06-17 00:30:00,2025-06-16,paid
1155,2025-06-17,Invite Team Member,False,,2025-06-16,paid
1156,2025-06-21,Email Confirmed,True,2025-06-21 00:12:00,2025-06-16,free
1156,2025-06-21,Add Profile Info,True,2025-06-21 00:26:00,2025-06-16,trial
1156,2025-06-21,Connect Payment Method,True,2025-06-21 00:32:00,2025-06-16,trial
1156,2025-06-21,Invite Team Member,True,2025-06-21 00:38:00,2025-06-16,trial
1156,2025-06-21,Complete Setup Tutorial,True,2025-06-21 00:52:00,2025-06-16,free
1157,2025-06-20,Email Confirmed,True,2025-06-20 00:04:00,2025-06-16,trial
1157,2025-06-20,Add Profile Info,True,2025-06-20 00:16:00,2025-06-16,free
1157,2025-06-20,Connect Payment Method,False,,2025-06-16,paid
1158,2025-06-22,Email Confirmed,False,,2025-06-16,free
1159,2025-06-21,Email Confirmed,True,2025-06-21 00:18:00,2025-06-16,trial
1159,2025-06-21,Add Profile Info,True,2025-06-21 00:29:00,2025-06-16,free
1159,2025-06-21,Connect Payment Method,False,,2025-06-16,trial
1160,2025-07-01,Email Confirmed,True,2025-07-01 00:08:00,2025-06-30,free
1160,2025-07-01,Add Profile Info,False,,2025-06-30,free
1161,2025-06-03,Email Confirmed,True,2025-06-03 00:05:00,2025-06-02,paid
1161,2025-06-03,Add Profile Info,True,2025-06-03 00:23:00,2025-06-02,free
1161,2025-06-03,Connect Payment Method,False,,2025-06-02,paid
1162,2025-06-05,Email Confirmed,True,2025-06-05 00:06:00,2025-06-02,free
1162,2025-06-05,Add Profile Info,True,2025-06-05 00:13:00,2025-06-02,paid
1162,2025-06-05,Connect Payment Method,True,2025-06-05 00:28:00,2025-06-02,trial
1162,2025-06-05,Invite Team Member,False,,2025-06-02,free
1163,2025-06-15,Email Confirmed,True,2025-06-15 00:16:00,2025-06-09,free
1163,2025-06-15,Add Profile Info,True,2025-06-15 00:27:00,2025-06-09,trial
1163,2025-06-15,Connect Payment Method,False,,2025-06-09,free
1164,2025-06-12,Email Confirmed,True,2025-06-12 00:20:00,2025-06-09,trial
1164,2025-06-12,Add Profile Info,True,2025-06-12 00:31:00,2025-06-09,trial
1164,2025-06-12,Connect Payment Method,True,2025-06-12 00:46:00,2025-06-09,free
1164,2025-06-12,Invite Team Member,False,,2025-06-09,paid
1165,2025-06-05,Email Confirmed,True,2025-06-05 00:03:00,2025-06-02,paid
1165,2025-06-05,Add Profile Info,True,2025-06-05 00:16:00,2025-06-02,paid
1165,2025-06-05,Connect Payment Method,False,,2025-06-02,paid
1166,2025-06-28,Email Confirmed,True,2025-06-28 00:05:00,2025-06-23,trial
1166,2025-06-28,Add Profile Info,True,2025-06-28 00:12:00,2025-06-23,trial
1166,2025-06-28,Connect Payment Method,True,2025-06-28 00:30:00,2025-06-23,free
1166,2025-06-28,Invite Team Member,False,,2025-06-23,free
1167,2025-07-01,Email Confirmed,False,,2025-06-30,trial
1168,2025-06-29,Email Confirmed,True,2025-06-29 00:02:00,2025-06-23,trial
1168,2025-06-29,Add Profile Info,True,2025-06-29 00:20:00,2025-06-23,trial
1168,2025-06-29,Connect Payment Method,True,2025-06-29 00:24:00,2025-06-23,trial
1168,2025-06-29,Invite Team Member,True,2025-06-29 00:36:00,2025-06-23,free
1168,2025-06-29,Complete Setup Tutorial,False,,2025-06-23,paid
1169,2025-06-11,Email Confirmed,True,2025-06-11 00:06:00,2025-06-09,free
1169,2025-06-11,Add Profile Info,True,2025-06-11 00:23:00,2025-06-09,paid
1169,2025-06-11,Connect Payment Method,False,,2025-06-09,paid
1170,2025-06-16,Email Confirmed,True,2025-06-16 00:02:00,2025-06-16,free
1170,2025-06-16,Add Profile Info,True,2025-06-16 00:10:00,2025-06-16,free
1170,2025-06-16,Connect Payment Method,True,2025-06-16 00:28:00,2025-06-16,trial
1170,2025-06-16,Invite Team Member,True,2025-06-16 00:39:00,2025-06-16,free
1170,2025-06-16,Complete Setup Tutorial,True,2025-06-16 00:42:00,2025-06-16,free
1171,2025-06-14,Email Confirmed,True,2025-06-14 00:16:00,2025-06-09,free
1171,2025-06-14,Add Profile Info,True,2025-06-14 00:33:00,2025-06-09,paid
1171,2025-06-14,Connect Payment Method,True,2025-06-14 00:51:00,2025-06-09,paid
1171,2025-06-14,Invite Team Member,True,2025-06-14 00:57:00,2025-06-09,trial
1171,2025-06-14,Complete Setup Tutorial,False,,2025-06-09,paid
1172,2025-06-12,Email Confirmed,True,2025-06-12 00:15:00,2025-06-09,free
1172,2025-06-12,Add Profile Info,True,2025-06-12 00:19:00,2025-06-09,paid
1172,2025-06-12,Connect Payment Method,False,,2025-06-09,free
1173,2025-07-01,Email Confirmed,True,2025-07-01 00:18:00,2025-06-30,paid
1173,2025-07-01,Add Profile Info,True,2025-07-01 00:32:00,2025-06-30,trial
1173,2025-07-01,Connect Payment Method,True,2025-07-01 00:46:00,2025-06-30,trial
1173,2025-07-01,Invite Team Member,True,2025-07-01 00:48:00,2025-06-30,trial
1173,2025-07-01,Complete Setup Tutorial,False,,2025-06-30,trial
1174,2025-06-08,Email Confirmed,True,2025-06-08 00:05:00,2025-06-02,paid
1174,2025-06-08,Add Profile Info,True,2025-06-08 00:17:00,2025-06-02,free
1174,2025-06-08,Connect Payment Method,True,2025-06-08 00:36:00,2025-06-02,trial
1174,2025-06-08,Invite Team Member,False,,2025-06-02,free
1175,2025-06-27,Email Confirmed,True,2025-06-27 00:16:00,2025-06-23,paid
1175,2025-06-27,Add Profile Info,True,2025-06-27 00:23:00,2025-06-23,free
1175,2025-06-27,Connect Payment Method,True,2025-06-27 00:39:00,2025-06-23,free
1175,2025-06-27,Invite Team Member,True,2025-06-27 00:42:00,2025-06-23,free
1175,2025-06-27,Complete Setup Tutorial,False,,2025-06-23,trial
1176,2025-06-30,Email Confirmed,True,2025-06-30 00:14:00,2025-06-30,paid
1176,2025-06-30,Add Profile Info,True,2025-06-30 00:17:00,2025-06-30,paid
1176,2025-06-30,Connect Payment Method,True,2025-06-30 00:30:00,2025-06-30,free
1176,2025-06-30,Invite Team Member,False,,2025-06-30,trial
1177,2025-06-09,Email Confirmed,True,2025-06-09 00:13:00,2025-06-09,trial
1177,2025-06-09,Add Profile Info,False,,2025-06-09,paid
1178,2025-06-15,Email Confirmed,True,2025-06-15 00:14:00,2025-06-09,trial
1178,2025-06-15,Add Profile Info,False,,2025-06-09,trial
1179,2025-06-23,Email Confirmed,True,2025-06-23 00:18:00,2025-06-23,trial
1179,2025-06-23,Add Profile Info,False,,2025-06-23,paid
1180,2025-06-14,Email Confirmed,True,2025-06-14 00:07:00,2025-06-09,paid
1180,2025-06-14,Add Profile Info,True,2025-06-14 00:12:00,2025-06-09,free
1180,2025-06-14,Connect Payment Method,True,2025-06-14 00:23:00,2025-06-09,trial
1180,2025-06-14,Invite Team Member,True,2025-06-14 00:38:00,2025-06-09,free
1180,2025-06-14,Complete Setup Tutorial,False,,2025-06-09,trial
1181,2025-06-15,Email Confirmed,True,2025-06-15 00:13:00,2025-06-09,paid
1181,2025-06-15,Add Profile Info,False,,2025-06-09,trial
1182,2025-06-21,Email Confirmed,False,,2025-06-16,free
1183,2025-06-03,Email Confirmed,True,2025-06-03 00:14:00,2025-06-02,trial
1183,2025-06-03,Add Profile Info,True,2025-06-03 00:21:00,2025-06-02,free
1183,2025-06-03,Connect Payment Method,True,2025-06-03 00:37:00,2025-06-02,free
1183,2025-06-03,Invite Team Member,True,2025-06-03 00:46:00,2025-06-02,paid
1183,2025-06-03,Complete Setup Tutorial,True,2025-06-03 01:00:00,2025-06-02,paid
1184,2025-06-02,Email Confirmed,True,2025-06-02 00:16:00,2025-06-02,trial
1184,2025-06-02,Add Profile Info,True,2025-06-02 00:20:00,2025-06-02,paid
1184,2025-06-02,Connect Payment Method,True,2025-06-02 00:33:00,2025-06-02,trial
1184,2025-06-02,Invite Team Member,True,2025-06-02 00:43:00,2025-06-02,free
1184,2025-06-02,Complete Setup Tutorial,False,,2025-06-02,free
1185,2025-06-24,Email Confirmed,True,2025-06-24 00:18:00,2025-06-23,trial
1185,2025-06-24,Add Profile Info,False,,2025-06-23,free
1186,2025-06-09,Email Confirmed,True,2025-06-09 00:16:00,2025-06-09,free
1186,2025-06-09,Add Profile Info,False,,2025-06-09,trial
1187,2025-06-23,Email Confirmed,False,,2025-06-23,trial
1188,2025-06-07,Email Confirmed,True,2025-06-07 00:04:00,2025-06-02,trial
1188,2025-06-07,Add Profile Info,True,2025-06-07 00:20:00,2025-06-02,free
1188,2025-06-07,Connect Payment Method,False,,2025-06-02,trial
1189,2025-06-22,Email Confirmed,True,2025-06-22 00:04:00,2025-06-16,paid
1189,2025-06-22,Add Profile Info,True,2025-06-22 00:15:00,2025-06-16,free
1189,2025-06-22,Connect Payment Method,False,,2025-06-16,paid
1190,2025-06-21,Email Confirmed,True,2025-06-21 00:13:00,2025-06-16,paid
1190,2025-06-21,Add Profile Info,True,2025-06-21 00:21:00,2025-06-16,free
1190,2025-06-21,Connect Payment Method,True,2025-06-21 00:38:00,2025-06-16,free
1190,2025-06-21,Invite Team Member,True,2025-06-21 00:58:00,2025-06-16,trial
1190,2025-06-21,Complete Setup Tutorial,False,,2025-06-16,paid
1191,2025-06-05,Email Confirmed,True,2025-06-05 00:04:00,2025-06-02,free
1191,2025-06-05,Add Profile Info,True,2025-06-05 00:21:00,2025-06-02,paid
1191,2025-06-05,Connect Payment Method,True,2025-06-05 00:36:00,2025-06-02,paid
1191,2025-06-05,Invite Team Member,True,2025-06-05 00:48:00,2025-06-02,paid
1191,2025-06-05,Complete Setup Tutorial,True,2025-06-05 01:04:00,2025-06-02,paid
1192,2025-06-17,Email Confirmed,True,2025-06-17 00:19:00,2025-06-16,paid
1192,2025-06-17,Add Profile Info,True,2025-06-17 00:25:00,2025-06-16,trial
1192,2025-06-17,Connect Payment Method,True,2025-06-17 00:28:00,2025-06-16,free
1192,2025-06-17,Invite Team Member,True,2025-06-17 00:39:00,2025-06-16,free
1192,2025-06-17,Complete Setup Tutorial,True,2025-06-17 00:48:00,2025-06-16,trial
1193,2025-07-01,Email Confirmed,False,,2025-06-30,trial
1194,2025-06-28,Email Confirmed,True,2025-06-28 00:08:00,2025-06-23,paid
1194,2025-06-28,Add Profile Info,False,,2025-06-23,trial
1195,2025-06-05,Email Confirmed,True,2025-06-05 00:19:00,2025-06-02,free
1195,2025-06-05,Add Profile Info,True,2025-06-05 00:26:00,2025-06-02,paid
1195,2025-06-05,Connect Payment Method,False,,2025-06-02,free
1196,2025-06-06,Email Confirmed,True,2025-06-06 00:12:00,2025-06-02,paid
1196,2025-06-06,Add Profile Info,True,2025-06-06 00:14:00,2025-06-02,free
1196,2025-06-06,Connect Payment Method,True,2025-06-06 00:34:00,2025-06-02,trial
1196,2025-06-06,Invite Team Member,False,,2025-06-02,paid
1197,2025-06-14,Email Confirmed,True,2025-06-14 00:02:00,2025-06-09,trial
1197,2025-06-14,Add Profile Info,False,,2025-06-09,paid
1198,2025-06-10,Email Confirmed,True,2025-06-10 00:11:00,2025-06-09,trial
1198,2025-06-10,Add Profile Info,True,2025-06-10 00:25:00,2025-06-09,trial
1198,2025-06-10,Connect Payment Method,True,2025-06-10 00:28:00,2025-06-09,free
1198,2025-06-10,Invite Team Member,True,2025-06-10 00:45:00,2025-06-09,trial
1198,2025-06-10,Complete Setup Tutorial,True,2025-06-10 00:51:00,2025-06-09,trial
1199,2025-06-28,Email Confirmed,True,2025-06-28 00:13:00,2025-06-23,trial
1199,2025-06-28,Add Profile Info,True,2025-06-28 00:26:00,2025-06-23,paid
1199,2025-06-28,Connect Payment Method,True,2025-06-28 00:38:00,2025-06-23,free
1199,2025-06-28,Invite Team Member,True,2025-06-28 00:48:00,2025-06-23,trial
1199,2025-06-28,Complete Setup Tutorial,True,2025-06-28 00:53:00,2025-06-23,free
1200,2025-06-10,Email Confirmed,False,,2025-06-09,paid
1201,2025-06-14,Email Confirmed,True,2025-06-14 00:07:00,2025-06-09,trial
1201,2025-06-14,Add Profile Info,False,,2025-06-09,paid
1202,2025-06-11,Email Confirmed,True,2025-06-11 00:07:00,2025-06-09,trial
1202,2025-06-11,Add Profile Info,False,,2025-06-09,trial
1203,2025-06-16,Email Confirmed,True,2025-06-16 00:17:00,2025-06-16,free
1203,2025-06-16,Add Profile Info,True,2025-06-16 00:31:00,2025-06-16,paid
1203,2025-06-16,Connect Payment Method,True,2025-06-16 00:40:00,2025-06-16,free
1203,2025-06-16,Invite Team Member,False,,2025-06-16,free
1204,2025-06-02,Email Confirmed,True,2025-06-02 00:17:00,2025-06-02,trial
1204,2025-06-02,Add Profile Info,True,2025-06-02 00:22:00,2025-06-02,trial
1204,2025-06-02,Connect Payment Method,True,2025-06-02 00:32:00,2025-06-02,paid
1204,2025-06-02,Invite Team Member,True,2025-06-02 00:46:00,2025-06-02,trial
1204,2025-06-02,Complete Setup Tutorial,True,2025-06-02 00:49:00,2025-06-02,paid
1205,2025-06-18,Email Confirmed,True,2025-06-18 00:19:00,2025-06-16,trial
1205,2025-06-18,Add Profile Info,True,2025-06-18 00:37:00,2025-06-16,trial
1205,2025-06-18,Connect Payment Method,False,,2025-06-16,trial
1206,2025-06-27,Email Confirmed,False,,2025-06-23,paid
1207,2025-06-20,Email Confirmed,True,2025-06-20 00:05:00,2025-06-16,trial
1207,2025-06-20,Add Profile Info,True,2025-06-20 00:17:00,2025-06-16,paid
1207,2025-06-20,Connect Payment Method,False,,2025-06-16,free
1208,2025-06-07,Email Confirmed,True,2025-06-07 00:14:00,2025-06-02,paid
